  (STUDENT:FACULTY RATIO:19:1)
  (SAT VERBAL ACT-21)
  (SAT MATH ACT-21)
  (EXPENSES THOUS$:4-)
  (PERCENT-FINANCIAL-AID 85)
  (NO-APPLICANTS THOUS:4-)
  (PERCENT-ADMITTANCE 80)
  (PERCENT-ENROLLED 80)
  (ACADEMICS SCALE:1-5 2)
  (SOCIAL SCALE:1-5 3)
  (QUALITY-OF-LIFE SCALE:1-5 3)
  (ACADEMIC-EMPHASIS BUSINESS-ADMINISTRATION)
  (ACADEMIC-EMPHASIS LIBERAL-ARTS)
  (ACADEMIC-EMPHASIS MATH-AND-SCIENCE)
)

(DEF-INSTANCE YANKTOWN-COLLEGE
  (STATE SOUTHDAKOTA)
  (LOCATION SUBURBAN)
  (CONTROL PRIVATE)
  (NO-OF-STUDENTS THOUS:5-)
  (MALE:FEMALE RATIO:70:30)
  (STUDENT:FACULTY RATIO:10:1)
  (SAT VERBAL 450)
  (SAT MATH 400)
  (EXPENSES THOUS$:4-7)
  (PERCENT-FINANCIAL-AID 95)
  (NO-APPLICANTS THOUS:4-)
  (PERCENT-ADMITTANCE 95)
  (PERCENT-ENROLLED 90)
  (ACADEMICS SCALE:1-5 1)
  (SOCIAL SCALE:1-5 2)
  (QUALITY-OF-LIFE SCALE:1-5 2)
  (ACADEMIC-EMPHASIS SOCIAL-SCIENCE)
  (ACADEMIC-EMPHASIS BUSINESS-ADMINISTRATION)
)

(DEF-INSTANCE BAYLOR-UNIVERSITY
  (STATE TEXAS)
  (LOCATION URBAN)
  (CONTROL PRIVATE)
  (NO-OF-STUDENTS THOUS:5-10)
  (MALE:FEMALE RATIO:45:559)
  (STUDENT:FACULTY RATIO:21:1)
  (SAT VERBAL 485)
  (SAT MATH 521)
  (EXPENSES THOUS$:4-7)
  (PERCENT-FINANCIAL-AID 65)
  (NO-APPLICANTS THOUS:10-13)
  (PERCENT-ADMITTANCE 65)
  (PERCENT-ENROLLED 75)
  (ACADEMICS SCALE:1-5 4)
  (SOCIAL SCALE:1-5 4)
  (QUALITY-OF-LIFE SCALE:1-5 3)
  (ACADEMIC-EMPHASIS PHILOSOPHY)
  (ACADEMIC-EMPHASIS ENGLISH)
  (ACADEMIC-EMPHASIS SOCIAL-SCIENCE)
)

(DEF-INSTANCE DALLAS-BAPTIST-COLLEGE
  (STATE TEXAS)
  (LOCATION SUBURBAN)
  (CONTROL PRIVATE)
  (NO-OF-STUDENTS THOUS:5-)
  (MALE:FEMALE RATIO:55:45)
  (STUDENT:FACULTY RATIO:19:1)
  (SAT VERBAL ACT-15)
  (SAT MATH ACT-15)
  (EXPENSES THOUS$:4-)
  (PERCENT-FINANCIAL-AID 65)
  (NO-APPLICANTS THOUS:4-)
  (PERCENT-ADMITTANCE 100)
  (PERCENT-ENROLLED 40)
  (ACADEMICS SCALE:1-5 1)
  (SOCIAL SCALE:1-5 2)
  (QUALITY-OF-LIFE SCALE:1-5 2)
  (ACADEMIC-EMPHASIS SOCIAL-SCIENCE)
  (ACADEMIC-EMPHASIS ENGLISH)
)

(DEF-INSTANCE SUNY-BINGHAMTON
  (STATE NEWYORK)
  (LOCATION SUBURBAN)
  (CONTROL STATE)
  (NO-OF-STUDENTS THOUS:10-15)
  (MALE:FEMALE RATIO:45:55)
  (STUDENT:FACULTY RATIO:15:1)
  (SAT VERBAL 575)
  (SAT MATH 525)
  (EXPENSES THOUS$:4-)
  (PERCENT-FINANCIAL-AID 80)
  (NO-APPLICANTS THOUS:10-13)
  (PERCENT-ADMITTANCE 50)
  (PERCENT-ENROLLED 30)
  (ACADEMICS SCALE:1-5 4)
  (SOCIAL SCALE:1-5 3)
  (QUALITY-OF-LIFE SCALE:1-5 2)
)

(DEF-INSTANCE SUNY-BUFFALO
  (STATE NEWYORK)
  (LOCATION URBAN)
  (CONTROL STATE)
  (NO-OF-STUDENTS THOUS:20+)
  (MALE:FEMALE RATIO:60:40)
  (STUDENT:FACULTY RATIO:14:1)
  (SAT VERBAL 450)
  (SAT MATH 525)
  (EXPENSES THOUS$:4-7)
  (PERCENT-FINANCIAL-AID 50)
  (NO-APPLICANTS THOUS:10-13)
  (PERCENT-ADMITTANCE 90)
  (PERCENT-ENROLLED 30)
  (ACADEMICS SCALE:1-5 4)
  (SOCIAL SCALE:1-5 2)
  (QUALITY-OF-LIFE SCALE:1-5 2)
  (ACADEMIC-EMPHASIS ARCHITECTURE-AND-ENVIROMENTAL-DESIGN)
  (ACADEMIC-EMPHASIS ARTS-AND-LETTERS)
  (ACADEMIC-EMPHASIS ENGINEERING)
  (ACADEMIC-EMPHASIS HEALTH-SCIENCE)
  (ACADEMIC-EMPHASIS MANAGEMENT)
  (ACADEMIC-EMPHASIS NATURAL-SCIENCES)
  (ACADEMIC-EMPHASIS SOCIAL-SCIENCE)
)

(DEF-INSTANCE SUNY-ALBANY
  (STATE NEWYORK)
  (LOCATION SUBURBAN)
  (CONTROL STATE)
  (NO-OF-STUDENTS THOUS:15-20)
  (MALE:FEMALE RATIO:50:50)
  (STUDENT:FACULTY RATIO:19:1)
  (SAT VERBAL 525)
  (SAT MATH 575)
  (EXPENSES THOUS$:4-7)
  (PERCENT-FINANCIAL-AID 80)
  (NO-APPLICANTS THOUS:13-17)
  (PERCENT-ADMITTANCE 60)
  (PERCENT-ENROLLED 30)
  (ACADEMICS SCALE:1-5 4)
  (SOCIAL SCALE:1-5 3)
  (QUALITY-OF-LIFE SCALE:1-5 3)
  (ACADEMIC-EMPHASIS ARTS-AND-SCIENCES)
  (ACADEMIC-EMPHASIS PROFESSIONAL-STUDIES)
)

(DEF-INSTANCE OHIO-STATE
  (STATE OHIO)
  (LOCATION URBAN)
  (CONTROL STATE)
  (NO-OF-STUDENTS THOUS:20+)
  (MALE:FEMALE RATIO:55:45)
  (STUDENT:FACULTY RATIO:16:1)
  (SAT VERBAL 450)
  (SAT MATH 500)
  (EXPENSES THOUS$:4-7)
  (PERCENT-FINANCIAL-AID 30)
  (NO-APPLICANTS THOUS:17+)
  (PERCENT-ADMITTANCE 90)
  (PERCENT-ENROLLED 65)
  (ACADEMICS SCALE:1-5 4)
  (SOCIAL SCALE:1-5 4)
  (QUALITY-OF-LIFE SCALE:1-5 3)
  (ACADEMIC-EMPHASIS ADMINISTRATIVE-SCIENCE)
  (ACADEMIC-EMPHASIS AGRICULTURE)
  (ACADEMIC-EMPHASIS ARTS-AND-SCIENCES)
  (ACADEMIC-EMPHASIS DENTISTRY)
  (ACADEMIC-EMPHASIS EDUCATION)
  (ACADEMIC-EMPHASIS ENGINEERING)
  (ACADEMIC-EMPHASIS LAW)
  (ACADEMIC-EMPHASIS MEDICINE)
  (ACADEMIC-EMPHASIS OPTOMETRY)
  (ACADEMIC-EMPHASIS PHARMACY)
  (ACADEMIC-EMPHASIS SOCIAL-WORK)
  (ACADEMIC-EMPHASIS VETERINARY-MEDICINE)
)

(DEF-INSTANCE UNIVERSITY-OF-WASHINGTON
  (STATE WASHINGTON)
  (LOCATION URBAN)
  (CONTROL STATE)
  (NO-OF-STUDENTS THOUS:20+)
  (MALE:FEMALE RATIO:50:50)
  (STUDENT:FACULTY RATIO:15:1)
  (SAT VERBAL 525)
  (SAT MATH 575)
  (EXPENSES THOUS$:4-7)
  (PERCENT-FINANCIAL-AID 35)
  (NO-APPLICANTS THOUS:10-13)
  (PERCENT-ADMITTANCE 65)
  (PERCENT-ENROLLED 60)
  (ACADEMICS SCALE:1-5 4)
  (SOCIAL SCALE:1-5 3)
  (QUALITY-OF-LIFE SCALE:1-5 3)
)

(DEF-INSTANCE UNIVERSITY-OF-NORTHCAROLINA
  (STATE NORTHCAROLINA)
  (LOCATION SMALL-CITY)
  (CONTROL STATE)
  (NO-OF-STUDENTS THOUS:20+)
  (MALE:FEMALE RATIO:3:4)
  (STUDENT:FACULTY RATIO:14:1)
  (SAT VERBAL 510)
  (SAT MATH 552)
  (EXPENSES THOUS$:4-7)
  (NO-APPLICANTS THOUS:17+)
  (PERCENT-ENROLLED 80)
  (ACADEMICS SCALE:1-5 3)
  (SOCIAL SCALE:1-5 4)
  (QUALITY-OF-LIFE SCALE:1-5 4)
  (ACADEMIC-EMPHASIS ARTS-AND-SCIENCES)
  (ACADEMIC-EMPHASIS BUSINESS-ADMINISTRATION)
  (ACADEMIC-EMPHASIS EDUCATION)
  (ACADEMIC-EMPHASIS JOURNALISM)
  (ACADEMIC-EMPHASIS MEDICINE)
  (ACADEMIC-EMPHASIS NURSING)
  (ACADEMIC-EMPHASIS PHARMACY)
  (ACADEMIC-EMPHASIS PUBLIC-HEALTH)
)

(DEF-INSTANCE NORTHCAROLINA-STATE-UNIVERSITY
  (STATE NORTHCAROLINA)
  (LOCATION URBAN)
  (CONTROL STATE)
  (NO-OF-STUDENTS THOUS:20+)
  (MALE:FEMALE RATIO:9:4)
  (STUDENT:FACULTY RATIO:14:1)
  (SAT VERBAL 466)
  (SAT MATH 538)
  (EXPENSES THOUS$:4-7)
  (PERCENT-FINANCIAL-AID 0)
  (NO-APPLICANTS THOUS:4-)
  (PERCENT-ADMITTANCE 0)
  (PERCENT-ENROLLED 0)
  (ACADEMICS SCALE:1-5 2)
  (SOCIAL SCALE:1-5 3)
  (QUALITY-OF-LIFE SCALE:1-5 3)
  (ACADEMIC-EMPHASIS AGRICULTURE)
  (ACADEMIC-EMPHASIS EDUCATION)
  (ACADEMIC-EMPHASIS ENGINEERING)
  (ACADEMIC-EMPHASIS HUMANITIES)
  (ACADEMIC-EMPHASIS MATHEMATICS)
  (ACADEMIC-EMPHASIS TEXTILES)
)

(DEF-INSTANCE WALLA-WALLA-COLLEGE
  (STATE WASHINGTON)
  (LOCATION SMALL-TOWN)
  (CONTROL PRIVATE)
  (NO-OF-STUDENTS THOUS:5-)
  (MALE:FEMALE RATIO:54:46)
  (STUDENT:FACULTY RATIO:10:1)
  (SAT VERBAL 400)
  (SAT MATH 400)
  (EXPENSES THOUS$:7-10)
  (PERCENT-FINANCIAL-AID 70)
  (NO-APPLICANTS THOUS:4-)
  (PERCENT-ADMITTANCE 70)
  (PERCENT-ENROLLED 60)
  (ACADEMICS SCALE:1-5 2)
  (SOCIAL SCALE:1-5 2)
  (QUALITY-OF-LIFE SCALE:1-5 3)
  (ACADEMIC-EMPHASIS ENGLISH)
  (ACADEMIC-EMPHASIS INDUSTRIAL-ARTS)
  (ACADEMIC-EMPHASIS BIBLICAL-LANGUAGES)
)

(DEF-INSTANCE VASSAR
  (STATE NEWYORK)
  (LOCATION SMALL-TOWN)
  (CONTROL PRIVATE)
  (NO-OF-STUDENTS THOUS:5-)
  (MALE:FEMALE RATIO:40:60)
  (STUDENT:FACULTY RATIO:5:1)
  (SAT VERBAL 600)
  (SAT MATH 600)
  (EXPENSES THOUS$:10+)
  (PERCENT-FINANCIAL-AID 50)
  (NO-APPLICANTS THOUS:4-)
  (PERCENT-ADMITTANCE 50)
  (PERCENT-ENROLLED 40)
  (ACADEMICS SCALE:1-5 5)
  (SOCIAL SCALE:1-5 4)
  (QUALITY-OF-LIFE SCALE:1-5 4)
  (ACADEMIC-EMPHASIS FILM-STUDIES)
  (ACADEMIC-EMPHASIS FINE-ARTS)
  (ACADEMIC-EMPHASIS CLASSICS)
  (ACADEMIC-EMPHASIS ENGLISH)
)

(DEF-INSTANCE COLLEGE-OF-NEWROCHELLE
  (STATE NEWYORK)
  (LOCATION SMALL-TOWN)
  (CONTROL PRIVATE)
  (NO-OF-STUDENTS THOUS:5-)
  (MALE:FEMALE RATIO:0:100)
  (STUDENT:FACULTY RATIO:15:1)
  (SAT VERBAL 600)
  (SAT MATH 600)
  (EXPENSES THOUS$:4-7)
  (PERCENT-FINANCIAL-AID 80)
  (NO-APPLICANTS THOUS:4-)
  (PERCENT-ADMITTANCE 70)
  (PERCENT-ENROLLED 40)
  (ACADEMICS SCALE:1-5 2)
  (SOCIAL SCALE:1-5 2)
  (QUALITY-OF-LIFE SCALE:1-5 3)
  (ACADEMIC-EMPHASIS EDUCATION)
  (ACADEMIC-EMPHASIS SOCIAL-WORK)
  (ACADEMIC-EMPHASIS NURSING)
)

(DEF-INSTANCE UNIVERSITY-OF-MASSACHUSETTS-AMHERST
  (STATE MASSACHUSETTS)
  (LOCATION SMALL-TOWN)
  (CONTROL STATE)
  (NO-OF-STUDENTS THOUS:20+)
  (MALE:FEMALE RATIO:50:50)
  (STUDENT:FACULTY RATIO:18:1)
  (SAT VERBAL 475)
  (SAT MATH 525)
  (EXPENSES THOUS$:4-7)
  (PERCENT-FINANCIAL-AID 40)
  (NO-APPLICANTS THOUS:13-17)
  (PERCENT-ADMITTANCE 70)
  (PERCENT-ENROLLED 45)
  (ACADEMICS SCALE:1-5 3)
  (SOCIAL SCALE:1-5 5)
  (QUALITY-OF-LIFE SCALE:1-5 4)
  (ACADEMIC-EMPHASIS ENGINEERING)
  (ACADEMIC-EMPHASIS CHEMISTRY)
  (ACADEMIC-EMPHASIS BUSINESS-ADMINISTRATION)
)

(DEF-INSTANCE UNIVERSITY-OF-NOTRE-DAME
  (STATE INDIANA)
  (LOCATION URBAN)
  (CONTROL PRIVATE)
  (NO-OF-STUDENTS THOUS:5-10)
  (MALE:FEMALE RATIO:70:30)
  (STUDENT:FACULTY RATIO:11:1)
  (SAT VERBAL 600)
  (SAT MATH 600)
  (EXPENSES THOUS$:7-10)
  (PERCENT-FINANCIAL-AID 50)
  (NO-APPLICANTS THOUS:4-7)
  (PERCENT-ADMITTANCE 50)
  (PERCENT-ENROLLED 60)
  (ACADEMICS SCALE:1-5 4)
  (SOCIAL SCALE:1-5 4)
  (QUALITY-OF-LIFE SCALE:1-5 4)
  (ACADEMIC-EMPHASIS ACCOUNTING)
  (ACADEMIC-EMPHASIS PRE-MED)
  (ACADEMIC-EMPHASIS POLITICAL-SCIENCE)
  (ACADEMIC-EMPHASIS GOVERNMENT)
)

(DEF-INSTANCE UNIVERSITY-OF-COLORADO
  (STATE COLORADO)
  (LOCATION SMALL-CITY)
  (CONTROL STATE)
  (NO-OF-STUDENTS THOUS:20+)
  (MALE:FEMALE RATIO:60:40)
  (STUDENT:FACULTY RATIO:16:1)
  (SAT VERBAL 500)
  (SAT MATH 550)
  (EXPENSES THOUS$:7-10)
  (PERCENT-FINANCIAL-AID 60)
  (NO-APPLICANTS THOUS:13-17)
  (PERCENT-ADMITTANCE 70)
  (PERCENT-ENROLLED 60)
  (ACADEMICS SCALE:1-5 3)
  (SOCIAL SCALE:1-5 5)
  (QUALITY-OF-LIFE SCALE:1-5 5)
  (ACADEMIC-EMPHASIS ENGINEERING)
  (ACADEMIC-EMPHASIS MOLECULAR-BIOLOGY)
  (ACADEMIC-EMPHASIS PHYSICS)
  (ACADEMIC-EMPHASIS LIBERAL-ARTS)
)

(DEF-INSTANCE COLORADO-SCHOOL-OF-MINES
  (STATE COLORADO)
  (LOCATION SUBURBAN)
  (CONTROL STATE)
  (NO-OF-STUDENTS THOUS:5-)
  (MALE:FEMALE RATIO:80:20)
  (STUDENT:FACULTY RATIO:18:1)
  (SAT VERBAL 550)
  (SAT MATH 600)
  (EXPENSES THOUS$:4-)
  (PERCENT-FINANCIAL-AID 50)
  (NO-APPLICANTS THOUS:4-)
  (PERCENT-ADMITTANCE 60)
  (PERCENT-ENROLLED 50)
  (ACADEMICS SCALE:1-5 3)
  (SOCIAL SCALE:1-5 3)
  (QUALITY-OF-LIFE SCALE:1-5 3)
  (ACADEMIC-EMPHASIS ENGINEERING)
)

(DEF-INSTANCE WILLIAM-PATERSON-COLLEGE
  (STATE NEWJERSEY)
  (LOCATION SUBURBAN)
  (CONTROL STATE)
  (NO-OF-STUDENTS THOUS:5-)
  (MALE:FEMALE RATIO:1:1)
%  (STUDENT:FACULTY N/A)%
  (SAT VERBAL 475)
  (SAT MATH 500)
  (EXPENSES THOUS$:4-)
  (PERCENT-FINANCIAL-AID 40)
  (NO-APPLICANTS THOUS:4-7)
  (PERCENT-ADMITTANCE 50)
  (PERCENT-ENROLLED 50)
  (ACADEMICS SCALE:1-5 3)
  (SOCIAL SCALE:1-5 3)
  (QUALITY-OF-LIFE SCALE:1-5 3)
  (ACADEMIC-EMPHASIS LIBERAL-ARTS)
  (ACADEMIC-EMPHASIS FINE-ARTS)
  (ACADEMIC-EMPHASIS SOCIAL-SCIENCE)
  (ACADEMIC-EMPHASIS SCIENCE)
  (ACADEMIC-EMPHASIS COMPUTER-SCIENCE)
  (ACADEMIC-EMPHASIS BUSINESS-ADMINISTRATION)
  (ACADEMIC-EMPHASIS EDUCATION)
)

(DEF-INSTANCE ECOLE-NATIONALE-SUPERIEURE-DE-TELECOMMUNICATION-DE-PARIS
  (STATE FOREIGN)
  (LOCATION URBAN)
  (CONTROL STATE)
  (NO-OF-STUDENTS THOUS:5-)
  (MALE:FEMALE RATIO:80:20)
  (STUDENT:FACULTY RATIO:5:1)
  (SAT VERBAL 0)
  (SAT MATH 0)
  (EXPENSES THOUS$:4-)
  (PERCENT-FINANCIAL-AID 20)
  (NO-APPLICANTS THOUS:7-10)
  (PERCENT-ADMITTANCE 5)
  (PERCENT-ENROLLED 50)
  (ACADEMICS SCALE:1-5 4)
  (SOCIAL SCALE:1-5 4)
  (QUALITY-OF-LIFE SCALE:1-5 4)
  (ACADEMIC-EMPHASIS ENGINEERING)
)
(DEF-INSTANCE ECOLE-POLYTECHNIQUE
  (STATE FOREIGN)
  (LOCATION URBAN)
  (CONTROL STATE)
  (NO-OF-STUDENTS THOUS:5-)
  (MALE:FEMALE RATIO:90:10)
  (STUDENT:FACULTY RATIO:5:1)
  (SAT VERBAL 0)
  (SAT MATH 0)
  (EXPENSES THOUS$:4-)
  (PERCENT-FINANCIAL-AID 100)
  (NO-APPLICANTS THOUS:4-7)
  (PERCENT-ADMITTANCE 10)
  (PERCENT-ENROLLED 95)
  (ACADEMICS SCALE:1-5 5)
  (SOCIAL SCALE:1-5 5)
  (QUALITY-OF-LIFE SCALE:1-5 5)
  (ACADEMIC-EMPHASIS ENGINEERING)
  (ACADEMIC-EMPHASIS ECONOMICS)
  (ACADEMIC-EMPHASIS SCIENCE)
)

(DEF-INSTANCE UNIVERSITE-SAINT-JOSEPH
  (STATE FOREIGN)
  (LOCATION SUBURBAN)
  (CONTROL PRIVATE)
  (NO-OF-STUDENTS THOUS:5-)
  (MALE:FEMALE RATIO:60:40)
  (STUDENT:FACULTY RATIO:6:1)
  (SAT VERBAL 0)
  (SAT MATH 0)
  (EXPENSES THOUS$:4-)
  (PERCENT-FINANCIAL-AID 10)
  (NO-APPLICANTS THOUS:4-7)
  (PERCENT-ADMITTANCE 70)
  (PERCENT-ENROLLED 80)
  (ACADEMICS SCALE:1-5 4)
  (SOCIAL SCALE:1-5 4)
  (QUALITY-OF-LIFE SCALE:1-5 3)
  (ACADEMIC-EMPHASIS ENGINEERING)
  (ACADEMIC-EMPHASIS MEDICAL-SCHOOL)
  (ACADEMIC-EMPHASIS ECONOMICS)
  (ACADEMIC-EMPHASIS HUMANITIES)
)

(DEF-INSTANCE AMERICAN-UNIVERSITY-OF-BEIRUT
  (STATE FOREIGN)
  (LOCATION URBAN)
  (CONTROL PRIVATE)
  (NO-OF-STUDENTS THOUS:5-10)
  (MALE:FEMALE RATIO:60:40)
  (STUDENT:FACULTY RATIO:4:1)
  (SAT VERBAL 0)
  (SAT MATH 0)
  (EXPENSES THOUS$:4-)
  (PERCENT-FINANCIAL-AID 20)
  (NO-APPLICANTS THOUS:4-7)
  (PERCENT-ADMITTANCE 50)
  (PERCENT-ENROLLED 80)
  (ACADEMICS SCALE:1-5 3)
  (SOCIAL SCALE:1-5 3)
  (QUALITY-OF-LIFE SCALE:1-5 3)
  (ACADEMIC-EMPHASIS MEDICAL-SCHOOL)
  (ACADEMIC-EMPHASIS ENGINEERING)
  (ACADEMIC-EMPHASIS HUMANITIES)
)

(DEF-INSTANCE UNIVERSITY-OF-OREGON
  (STATE OREGON)
  (LOCATION URBAN)
  (CONTROL STATE)
  (NO-OF-STUDENTS THOUS:10-15)
  (MALE:FEMALE RATIO:51:49)
  (SAT VERBAL 475)
  (SAT MATH 515)
  (EXPENSES THOUS$:4-)
  (PERCENT-FINANCIAL-AID 30)
  (NO-APPLICANTS THOUS:4-7)
  (PERCENT-ADMITTANCE 80)
  (PERCENT-ENROLLED 70)
  (ACADEMICS SCALE:1-5 3)
  (SOCIAL SCALE:1-5 4)
  (QUALITY-OF-LIFE SCALE:1-5 4)
  (ACADEMIC-EMPHASIS LIBERAL-ARTS)
  (ACADEMIC-EMPHASIS LETTERS)
  (ACADEMIC-EMPHASIS PHYSICAL-SCIENCES)
)

(DEF-INSTANCE PURDUE
  (STATE INDIANA)
  (LOCATION SUBURBAN)
  (CONTROL STATE)
  (NO-OF-STUDENTS THOUS:20+)
  (MALE:FEMALE RATIO:58:42)
  (SAT VERBAL 475)
  (SAT MATH 525)
  (EXPENSES THOUS$:4-)
  (PERCENT-FINANCIAL-AID 50)
  (NO-APPLICANTS THOUS:13-17)
  (PERCENT-ADMITTANCE 80)
  (PERCENT-ENROLLED 50)
  (ACADEMICS SCALE:1-5 3)
  (SOCIAL SCALE:1-5 3)
  (QUALITY-OF-LIFE SCALE:1-5 3)
  (ACADEMIC-EMPHASIS ENGINEERING)
  (ACADEMIC-EMPHASIS LIBERAL-ARTS)
)

(DEF-INSTANCE UNIVERSITY-WEST-VIRGINIA
  (STATE WESTVIRGINIA)
  (LOCATION SMALL-CITY)
  (CONTROL STATE)
  (NO-OF-STUDENTS THOUS:20+)
  (MALE:FEMALE RATIO:55:45)
%  (STUDENT:FACULTY N/A)%
%  (SAT VERBAL N/A)%
%  (SAT MATH N/A)%
  (EXPENSES THOUS$:4-)
  (PERCENT-FINANCIAL-AID 80)
  (NO-APPLICANTS THOUS:4-7)
  (PERCENT-ADMITTANCE 95)
  (PERCENT-ENROLLED 60)
  (ACADEMICS SCALE:1-5 2)
  (SOCIAL SCALE:1-5 4)
  (QUALITY-OF-LIFE SCALE:1-5 3)
  (ACADEMIC-EMPHASIS ARTS-AND-HUMANITIES)
  (ACADEMIC-EMPHASIS BIOLOGY)
  (ACADEMIC-EMPHASIS ENGINEERING)
  (ACADEMIC-EMPHASIS BUSINESS-ADMINISTRATION)
  (ACADEMIC-EMPHASIS MOUNTAINEERS)
)

(DEF-INSTANCE DEPAUL-UNIVERSITY
  (STATE ILLINOIS)
  (LOCATION URBAN)
  (CONTROL PRIVATE)
  (NO-OF-STUDENTS THOUS:5-)
  (MALE:FEMALE RATIO:50:50)
%  (STUDENT:FACULTY N/A)%
  (SAT VERBAL 540)
  (SAT MATH 540)
  (EXPENSES THOUS$:4-)
  (PERCENT-FINANCIAL-AID 55)
  (NO-APPLICANTS THOUS:4-7)
  (PERCENT-ADMITTANCE 75)
  (PERCENT-ENROLLED 50)
  (ACADEMICS SCALE:1-5 2)
  (SOCIAL SCALE:1-5 3)
  (QUALITY-OF-LIFE SCALE:1-5 3)
  (ACADEMIC-EMPHASIS BUSINESS-AND-MANAGEMENT)
  (ACADEMIC-EMPHASIS SOCIAL-SCIENCE)
  (ACADEMIC-EMPHASIS HEALTH-PROFESSIONS)
  (ACADEMIC-EMPHASIS INTERDISCIPLINARY-STUDIES)
  (MASCOT BLUE-DEVILS)
)

(DEF-INSTANCE UNIVERSITY-OF-GEORGIA
  (STATE GEORGIA)
  (LOCATION SUBURBAN)
  (CONTROL STATE)
  (NO-OF-STUDENTS THOUS:20+)
  (MALE:FEMALE RATIO:50:50)
%  (STUDENT:FACULTY N/A)%
  (SAT VERBAL 492)
  (SAT MATH 534)
  (EXPENSES THOUS$:4-)
  (PERCENT-FINANCIAL-AID 60)
  (NO-APPLICANTS THOUS:7-10)
  (PERCENT-ADMITTANCE 80)
  (PERCENT-ENROLLED 50)
  (ACADEMICS SCALE:1-5 3)
  (SOCIAL SCALE:1-5 4)
  (QUALITY-OF-LIFE SCALE:1-5 4)
  (ACADEMIC-EMPHASIS BUSINESS-AND-MANAGEMENT)
  (ACADEMIC-EMPHASIS AGRICULTURE)
  (ACADEMIC-EMPHASIS NATURAL-RESOURCES)
  (ACADEMIC-EMPHASIS COMMUNICATIONS)
  (ACADEMIC-EMPHASIS HOME-ECONOMICS)
)

(DEF-INSTANCE ADELPHI
  (STATE NEWYORK)
  (CONTROL PRIVATE)
  (NO-OF-STUDENTS THOUS:5-10)
  (MALE:FEMALE RATIO:30:70)
  (STUDENT:FACULTY RATIO:15:1)
  (SAT VERBAL 500)
  (SAT MATH 475)
  (EXPENSES THOUS$:7-10)
  (PERCENT-FINANCIAL-AID 60)
  (NO-APPLICANTS THOUS:4-7)
  (PERCENT-ADMITTANCE 70)
  (PERCENT-ENROLLED 40)
  (ACADEMICS SCALE:1-5 2)
  (SOCIAL SCALE:1-5 2)
  (QUALITY-OF-LIFE SCALE:1-5 2)
  (ACADEMIC-EMPHASIS BUSINESS-ADMINISTRATION)
  (ACADEMIC-EMPHASIS BIOLOGY)
)

(DEF-INSTANCE ARIZONA-STATE
  (STATE ARIZONA)
  (CONTROL STATE)
  (NO-OF-STUDENTS THOUS:20+)
  (MALE:FEMALE RATIO:50:50)
  (STUDENT:FACULTY RATIO:20:1)
  (SAT VERBAL 450)
  (SAT MATH 500)
  (EXPENSES THOUS$:4-7)
  (PERCENT-FINANCIAL-AID 50)
  (NO-APPLICANTS THOUS:17+)
  (PERCENT-ADMITTANCE 80)
  (PERCENT-ENROLLED 60)
  (ACADEMICS SCALE:1-5 3)
  (SOCIAL SCALE:1-5 4)
  (QUALITY-OF-LIFE SCALE:1-5 5)
  (ACADEMIC-EMPHASIS BUSINESS-EDUCATION)
  (ACADEMIC-EMPHASIS ENGINEERING)
  (ACADEMIC-EMPHASIS ACCOUNTING)
  (ACADEMIC-EMPHASIS FINE-ARTS)
)

(DEF-INSTANCE BOSTON-COLLEGE
  (STATE MASSACHUSETTS)
  (LOCATION SUBURBAN)
  (CONTROL PRIVATE)
  (RELIGIOUS-BACKING CATHOLIC)
  (NO-OF-STUDENTS THOUS:5-10)
  (MALE:FEMALE RATIO:40:60)
  (STUDENT:FACULTY RATIO:20:1)
  (SAT VERBAL 500)
  (SAT MATH 550)
  (EXPENSES THOUS$:10+)
  (PERCENT-FINANCIAL-AID 60)
  (NO-APPLICANTS THOUS:10-13)
  (PERCENT-ADMITTANCE 50)
  (PERCENT-ENROLLED 40)
  (ACADEMICS SCALE:1-5 4)
  (SOCIAL SCALE:1-5 5)
  (QUALITY-OF-LIFE SCALE:1-5 3)
  (ACADEMIC-EMPHASIS ECONOMICS)
  (ACADEMIC-EMPHASIS BIOLOGY)
  (ACADEMIC-EMPHASIS ENGLISH)
)

(DEF-INSTANCE BOSTON-UNIVERSITY
  (STATE MASSACHUSETTS)
  (LOCATION URBAN)
  (CONTROL PRIVATE)
  (NO-OF-STUDENTS THOUS:10-15)
  (MALE:FEMALE RATIO:45:55)
  (STUDENT:FACULTY RATIO:12:1)
  (SAT VERBAL 550)
  (SAT MATH 575)
  (EXPENSES THOUS$:10+)
  (PERCENT-FINANCIAL-AID 60)
  (NO-APPLICANTS THOUS:13-17)
  (PERCENT-ADMITTANCE 60)
  (PERCENT-ENROLLED 40)
  (ACADEMICS SCALE:1-5 4)
  (SOCIAL SCALE:1-5 4)
  (QUALITY-OF-LIFE SCALE:1-5 3)
  (ACADEMIC-EMPHASIS BUSINESS-ADMINISTRATION)
  (ACADEMIC-EMPHASIS PSYCHOLOGY)
  (ACADEMIC-EMPHASIS LIBERAL-ARTS)
)

(DEF-INSTANCE BROWN
  (STATE RHODEISLAND)
  (LOCATION URBAN)
  (CONTROL PRIVATE)
  (NO-OF-STUDENTS THOUS:5-)
